PositionX,PositionY,PositionZ
-70.98049,-21.61085,0
-71.0512,-21.54014,0
-71.0512,-21.54014,0
-71.12191,-21.46943,0
-71.12191,-21.46943,0
-71.19262,-21.39872,0
-71.19262,-21.39872,0
-71.26333,-21.328,0
-71.26333,-21.328,0
-71.33404,-21.25729,0
-71.33404,-21.25729,0
-71.40475,-21.18658,0
-71.40475,-21.18658,0
-71.47546,-21.11587,0
-71.47546,-21.11587,0
-71.54617,-21.04516,0
-71.54617,-21.04516,0
-71.61687,-20.97445,0
-71.61687,-20.87445,0
-71.61687,-20.77445,0
-71.61687,-20.67445,0
-71.61687,-20.57445,0
-71.61687,-20.47445,0
-71.61687,-20.37445,0
-71.61687,-20.27445,0
-71.61687,-20.17445,0
-71.61687,-20.07445,0
-71.61687,-19.97445,0
-71.61687,-19.87444,0
-71.61687,-19.77444,0
-71.61687,-19.67444,0
-71.61687,-19.57444,0
-71.61687,-19.47444,0
-71.61687,-19.37444,0
-71.61687,-19.27444,0
-71.61687,-19.17444,0
-71.61687,-19.07444,0
-71.61687,-18.97444,0
-71.61687,-18.87444,0
-71.61687,-18.77444,0
-71.61687,-18.67444,0
-71.61687,-18.57444,0
-71.61687,-18.47444,0
-71.61687,-18.37444,0
-71.61687,-18.27444,0
-71.61687,-18.17444,0
-71.61687,-18.07444,0
-71.61687,-17.97444,0
-71.61687,-17.87444,0
-71.61687,-17.77444,0
-71.61687,-17.67444,0
-71.61687,-17.57444,0
-71.61687,-17.47444,0
-71.61687,-17.37444,0
-71.61687,-17.27444,0
-71.61687,-17.17443,0
-71.61687,-17.07443,0
-71.61687,-16.97443,0
-71.61687,-16.87443,0
-71.61687,-16.77443,0
-71.61687,-16.67443,0
-71.61687,-16.57443,0
-71.61687,-16.47443,0
-71.61687,-16.37443,0
-71.61687,-16.27443,0
-71.61687,-16.17443,0
-71.61687,-16.07443,0
-71.61687,-15.97443,0
-71.61687,-15.87443,0
-71.61687,-15.77443,0
-71.61687,-15.67443,0
-71.61687,-15.57443,0
-71.61687,-15.47443,0
-71.61687,-15.37443,0
-71.61687,-15.27443,0
-71.61687,-15.17443,0
-71.61687,-15.07443,0
-71.61687,-14.97443,0
-71.61687,-14.87443,0
-71.61687,-14.77443,0
-71.61687,-14.67443,0
-71.61687,-14.57442,0
-71.61687,-14.47442,0
-71.61687,-14.37442,0
-71.61687,-14.27442,0
-71.61687,-14.17442,0
-71.61687,-14.07442,0
-71.61687,-13.97442,0
-71.61687,-13.87442,0
-71.61687,-13.77442,0
-71.61687,-13.67442,0
-71.61687,-13.57442,0
-71.61687,-13.47442,0
-71.61687,-13.37442,0
-71.61687,-13.27442,0
-71.61687,-13.17442,0
-71.61687,-13.07442,0
-71.61687,-12.97442,0
-71.61687,-12.87442,0
-71.61687,-12.77442,0
-71.61687,-12.67442,0
-71.61687,-12.57442,0
-71.61687,-12.47442,0
-71.61687,-12.37442,0
-71.61687,-12.27442,0
-71.61687,-12.17442,0
-71.61687,-12.07442,0
-71.61687,-11.97441,0
-71.61687,-11.87441,0
-71.61687,-11.77441,0
-71.61687,-11.67441,0
-71.61687,-11.57441,0
-71.61687,-11.47441,0
-71.61687,-11.37441,0
-71.61687,-11.27441,0
-71.61687,-11.17441,0
-71.61687,-11.07441,0
-71.61687,-10.97441,0
-71.61687,-10.87441,0
-71.61687,-10.77441,0
-71.61687,-10.67441,0
-71.61687,-10.57441,0
-71.61687,-10.47441,0
-71.61687,-10.37441,0
-71.61687,-10.27441,0
-71.61687,-10.17441,0
-71.61687,-10.07441,0
-71.61687,-9.974407,0
-71.61687,-9.874407,0
-71.61687,-9.774406,0
-71.61687,-9.674406,0
-71.61687,-9.574406,0
-71.61687,-9.474405,0
-71.61687,-9.374405,0
-71.61687,-9.274405,0
-71.61687,-9.174404,0
-71.61687,-9.074404,0
-71.61687,-8.974403,0
-71.61687,-8.874403,0
-71.61687,-8.774403,0
-71.61687,-8.674402,0
-71.61687,-8.574402,0
-71.61687,-8.474401,0
-71.61687,-8.374401,0
-71.61687,-8.274401,0
-71.61687,-8.1744,0
-71.61687,-8.0744,0
-71.61687,-7.9744,0
-71.61687,-7.8744,0
-71.61687,-7.7744,0
-71.61687,-7.6744,0
-71.61687,-7.5744,0
-71.61687,-7.474401,0
-71.61687,-7.374401,0
-71.61687,-7.274401,0
-71.61687,-7.174401,0
-71.61687,-7.074401,0
-71.61687,-6.974401,0
-71.61687,-6.874401,0
-71.61687,-6.774401,0
-71.61687,-6.674401,0
-71.61687,-6.574401,0
-71.61687,-6.474401,0
-71.61687,-6.374402,0
-71.61687,-6.274402,0
-71.61687,-6.174402,0
-71.61687,-6.074402,0
-71.61687,-5.974402,0
-71.61687,-5.874402,0
-71.61687,-5.774402,0
-71.61687,-5.674402,0
-71.61687,-5.574402,0
-71.61687,-5.474402,0
-71.61687,-5.374403,0
-71.61687,-5.274403,0
-71.61687,-5.174403,0
-71.61687,-5.074403,0
-71.61687,-4.974403,0
-71.61687,-4.874403,0
-71.61687,-4.774403,0
-71.61687,-4.674403,0
-71.61687,-4.574403,0
-71.61687,-4.474403,0
-71.61687,-4.374403,0
-71.61687,-4.274404,0
-71.61687,-4.174404,0
-71.61687,-4.074404,0
-71.61687,-3.974404,0
-71.61687,-3.874404,0
-71.61687,-3.774404,0
-71.61687,-3.674404,0
-71.61687,-3.574404,0
-71.61687,-3.474404,0
-71.61687,-3.374404,0
-71.61687,-3.274405,0
-71.61687,-3.174405,0
-71.61687,-3.074405,0
-71.61687,-2.974405,0
-71.61687,-2.874405,0
-71.61687,-2.774405,0
-71.61687,-2.674405,0
-71.61687,-2.574405,0
-71.61687,-2.474405,0
-71.61687,-2.374405,0
-71.61687,-2.274405,0
-71.61687,-2.174406,0
-71.61687,-2.074406,0
-71.61687,-1.974406,0
-71.61687,-1.874406,0
-71.61687,-1.774406,0
-71.61687,-1.674406,0
-71.61687,-1.574406,0
-71.61687,-1.474406,0
-71.61687,-1.374406,0
-71.61687,-1.274405,0
-71.61687,-1.174405,0
-71.61687,-1.074405,0
-71.61687,-0.9744054,0
-71.61687,-0.8744054,0
-71.61687,-0.7744054,0
-71.61687,-0.6744053,0
-71.61687,-0.5744053,0
-71.61687,-0.4744053,0
-71.61687,-0.3744053,0
-71.61687,-0.2744053,0
-71.61687,-0.1744053,0
-71.61687,-0.07440534,0
-71.61687,0.02559465,0
-71.61687,0.1255946,0
-71.61687,0.2255946,0
-71.61687,0.3255946,0
-71.61687,0.4255946,0
-71.61687,0.5255946,0
-71.61687,0.6255946,0
-71.61687,0.7255946,0
-71.61687,0.8255947,0
-71.61687,0.9255947,0
-71.61687,1.025595,0
-71.61687,1.125595,0
-71.61687,1.225595,0
-71.61687,1.325595,0
-71.61687,1.425595,0
-71.61687,1.525595,0
-71.61687,1.625595,0
-71.61687,1.725595,0
-71.61687,1.825595,0
-71.61687,1.925595,0
-71.61687,2.025595,0
-71.61687,2.125595,0
-71.61687,2.225595,0
-71.61687,2.325595,0
-71.61687,2.425595,0
-71.61687,2.525594,0
-71.61687,2.625594,0
-71.61687,2.725594,0
-71.61687,2.825594,0
-71.61687,2.925594,0
-71.61687,3.025594,0
-71.61687,3.125594,0
-71.61687,3.225594,0
-71.61687,3.325594,0
-71.61687,3.425594,0
-71.61687,3.525594,0
-71.61687,3.625593,0
-71.61687,3.725593,0
-71.61687,3.825593,0
-71.61687,3.925593,0
-71.61687,4.025593,0
-71.61687,4.125593,0
-71.61687,4.225593,0
-71.61687,4.325593,0
-71.61687,4.425593,0
-71.61687,4.525593,0
-71.61687,4.625593,0
-71.61687,4.725593,0
-71.61687,4.825593,0
-71.61687,4.925592,0
-71.61687,5.025592,0
-71.61687,5.125592,0
-71.61687,5.225592,0
-71.61687,5.325592,0
-71.61687,5.425592,0
-71.61687,5.525592,0
-71.61687,5.625592,0
-71.61687,5.725592,0
-71.61687,5.825592,0
-71.61687,5.925591,0
-71.61687,6.025591,0
-71.61687,6.125591,0
-71.61687,6.225591,0
-71.61687,6.325591,0
-71.61687,6.425591,0
-71.61687,6.525591,0
-71.61687,6.625591,0
-71.61687,6.725591,0
-71.61687,6.825591,0
-71.61687,6.925591,0
-71.61687,7.02559,0
-71.61687,7.12559,0
-71.61687,7.22559,0
-71.61687,7.32559,0
-71.61687,7.42559,0
-71.61687,7.52559,0
-71.61687,7.62559,0
-71.61687,7.72559,0
-71.61687,7.82559,0
-71.61687,7.92559,0
-71.61687,8.02559,0
-71.61687,8.12559,0
-71.61687,8.225591,0
-71.61687,8.325591,0
-71.61687,8.425591,0
-71.61687,8.525592,0
-71.61687,8.625592,0
-71.61687,8.725593,0
-71.61687,8.825593,0
-71.61687,8.925593,0
-71.61687,9.025594,0
-71.61687,9.125594,0
-71.61687,9.225595,0
-71.61687,9.325595,0
-71.61687,9.425595,0
-71.61687,9.525596,0
-71.61687,9.625596,0
-71.61687,9.725596,0
-71.61687,9.725596,0
-71.54617,9.796308,0
-71.54617,9.796308,0
-71.47546,9.867019,0
-71.47546,9.867019,0
-71.40475,9.93773,0
-71.40475,9.93773,0
-71.33404,10.00844,0
-71.33404,10.00844,0
-71.26333,10.07915,0
-71.26333,10.07915,0
-71.19262,10.14986,0
-71.19262,10.14986,0
-71.12191,10.22057,0
-71.12191,10.22057,0
-71.0512,10.29129,0
-71.0512,10.29129,0
-70.98049,10.362,0
-70.98049,10.362,0
-70.90978,10.43271,0
-70.90978,10.43271,0
-70.83907,10.50342,0
-70.83907,10.50342,0
-70.76836,10.57413,0
-70.66837,10.57413,0
-70.56837,10.57413,0
-70.46837,10.57413,0
-70.36837,10.57413,0
-70.26837,10.57413,0
-70.16837,10.57413,0
-70.06837,10.57413,0
-69.96838,10.57413,0
-69.86838,10.57413,0
-69.76838,10.57413,0
-69.66838,10.57413,0
-69.56838,10.57413,0
-69.46838,10.57413,0
-69.36839,10.57413,0
-69.26839,10.57413,0
-69.16839,10.57413,0
-69.06839,10.57413,0
-68.96839,10.57413,0
-68.86839,10.57413,0
-68.76839,10.57413,0
-68.6684,10.57413,0
-68.5684,10.57413,0
-68.4684,10.57413,0
-68.3684,10.57413,0
-68.2684,10.57413,0
-68.1684,10.57413,0
-68.06841,10.57413,0
-67.96841,10.57413,0
-67.86841,10.57413,0
-67.76841,10.57413,0
-67.66841,10.57413,0
-67.56841,10.57413,0
-67.46841,10.57413,0
-67.36842,10.57413,0
-67.26842,10.57413,0
-67.16842,10.57413,0
-67.06842,10.57413,0
-66.96842,10.57413,0
-66.86842,10.57413,0
-66.76842,10.57413,0
-66.66843,10.57413,0
-66.56843,10.57413,0
-66.46843,10.57413,0
-66.36843,10.57413,0
-66.26843,10.57413,0
-66.16843,10.57413,0
-66.06844,10.57413,0
-65.96844,10.57413,0
-65.86844,10.57413,0
-65.86844,10.57413,0
-65.79773,10.50342,0
-65.79773,10.50342,0
-65.72702,10.43271,0
-65.72702,10.43271,0
-65.65631,10.362,0
-65.65631,10.362,0
-65.5856,10.29129,0
-65.5856,10.29129,0
-65.51489,10.22057,0
-65.41489,10.22057,0
-65.3149,10.22057,0
-65.2149,10.22057,0
-65.1149,10.22057,0
-65.0149,10.22057,0
-64.9149,10.22057,0
-64.8149,10.22057,0
-64.7149,10.22057,0
-64.61491,10.22057,0
-64.51491,10.22057,0
-64.41491,10.22057,0
-64.31491,10.22057,0
-64.21491,10.22057,0
-64.11491,10.22057,0
-64.01492,10.22057,0
-63.91492,10.22057,0
-63.81492,10.22057,0
-63.71492,10.22057,0
-63.61492,10.22057,0
-63.51492,10.22057,0
-63.41492,10.22057,0
-63.31493,10.22057,0
-63.21493,10.22057,0
-63.11493,10.22057,0
-63.01493,10.22057,0
-62.91493,10.22057,0
-62.81493,10.22057,0
-62.71494,10.22057,0
-62.61494,10.22057,0
-62.51494,10.22057,0
-62.41494,10.22057,0
-62.31494,10.22057,0
-62.21494,10.22057,0
-62.11494,10.22057,0
-62.01495,10.22057,0
-61.91495,10.22057,0
-61.81495,10.22057,0
-61.71495,10.22057,0
-61.61495,10.22057,0
-61.51495,10.22057,0
-61.41496,10.22057,0
-61.31496,10.22057,0
-61.21496,10.22057,0
-61.11496,10.22057,0
-61.01496,10.22057,0
-60.91496,10.22057,0
-60.81496,10.22057,0
-60.71497,10.22057,0
-60.61497,10.22057,0
-60.51497,10.22057,0
-60.41497,10.22057,0
-60.31497,10.22057,0
-60.21497,10.22057,0
-60.11497,10.22057,0
-60.01498,10.22057,0
-59.91498,10.22057,0
-59.81498,10.22057,0
-59.71498,10.22057,0
-59.61498,10.22057,0
-59.51498,10.22057,0
-59.41499,10.22057,0
-59.31499,10.22057,0
-59.21499,10.22057,0
-59.11499,10.22057,0
-59.01499,10.22057,0
-58.91499,10.22057,0
-58.81499,10.22057,0
-58.715,10.22057,0
-58.615,10.22057,0
-58.515,10.22057,0
-58.415,10.22057,0
-58.315,10.22057,0
-58.215,10.22057,0
-58.11501,10.22057,0
-58.01501,10.22057,0
-57.91501,10.22057,0
-57.81501,10.22057,0
-57.71501,10.22057,0
-57.61501,10.22057,0
-57.51501,10.22057,0
-57.41502,10.22057,0
-57.31502,10.22057,0
-57.21502,10.22057,0
-57.11502,10.22057,0
-57.01502,10.22057,0
-56.91502,10.22057,0
-56.81503,10.22057,0
-56.71503,10.22057,0
-56.61503,10.22057,0
-56.51503,10.22057,0
-56.41503,10.22057,0
-56.31503,10.22057,0
-56.21503,10.22057,0
-56.11504,10.22057,0
-56.01504,10.22057,0
-55.91504,10.22057,0
-55.81504,10.22057,0
-55.71504,10.22057,0
-55.61504,10.22057,0
-55.51505,10.22057,0
-55.41505,10.22057,0
-55.31505,10.22057,0
-55.21505,10.22057,0
-55.11505,10.22057,0
-55.01505,10.22057,0
-54.91505,10.22057,0
-54.81506,10.22057,0
-54.71506,10.22057,0
-54.61506,10.22057,0
-54.51506,10.22057,0
-54.41506,10.22057,0
-54.31506,10.22057,0
-54.21507,10.22057,0
-54.11507,10.22057,0
-54.01507,10.22057,0
-53.91507,10.22057,0
-53.81507,10.22057,0
-53.71507,10.22057,0
-53.61507,10.22057,0
-53.51508,10.22057,0
-53.41508,10.22057,0
-53.31508,10.22057,0
-53.21508,10.22057,0
-53.11508,10.22057,0
-53.01508,10.22057,0
-52.91508,10.22057,0
-52.81509,10.22057,0
-52.71509,10.22057,0
-52.61509,10.22057,0
-52.51509,10.22057,0
-52.41509,10.22057,0
-52.31509,10.22057,0
-52.2151,10.22057,0
-52.1151,10.22057,0
-52.0151,10.22057,0
-51.9151,10.22057,0
-51.8151,10.22057,0
-51.7151,10.22057,0
-51.6151,10.22057,0
-51.51511,10.22057,0
-51.41511,10.22057,0
-51.31511,10.22057,0
-51.21511,10.22057,0
-51.11511,10.22057,0
-51.01511,10.22057,0
-50.91512,10.22057,0
-50.81512,10.22057,0
-50.71512,10.22057,0
-50.61512,10.22057,0
-50.51512,10.22057,0
-50.41512,10.22057,0
-50.31512,10.22057,0
-50.21513,10.22057,0
-50.11513,10.22057,0
-50.01513,10.22057,0
-49.91513,10.22057,0
-49.81513,10.22057,0
-49.71513,10.22057,0
-49.61514,10.22057,0
-49.51514,10.22057,0
-49.41514,10.22057,0
-49.41514,10.22057,0
-49.34443,10.29129,0
-49.34443,10.29129,0
-49.27372,10.362,0
-49.27372,10.362,0
-49.20301,10.43271,0
-49.20301,10.43271,0
-49.1323,10.50342,0
-49.1323,10.50342,0
-49.06159,10.57413,0
-49.06159,10.57413,0
-48.99088,10.64484,0
-48.99088,10.64484,0
-48.92017,10.71555,0
-48.92017,10.71555,0
-48.84946,10.78626,0
-48.84946,10.78626,0
-48.77876,10.85697,0
-48.77876,10.85697,0
-48.70805,10.92769,0
-48.70805,10.92769,0
-48.63734,10.9984,0
-48.63734,10.9984,0
-48.56663,11.06911,0
-48.56663,11.06911,0
-48.49592,11.13982,0
-48.49592,11.13982,0
-48.42521,11.21053,0
-48.42521,11.21053,0
-48.3545,11.28124,0
-48.3545,11.28124,0
-48.28379,11.35195,0
-48.28379,11.35195,0
-48.21308,11.42266,0
-48.21308,11.42266,0
-48.14237,11.49337,0
-48.14237,11.49337,0
-48.07166,11.56409,0
-48.07166,11.56409,0
-48.00095,11.6348,0
-48.00095,11.6348,0
-47.93024,11.70551,0
-47.93024,11.70551,0
-47.85954,11.77622,0
-47.85954,11.77622,0
-47.78883,11.84693,0
-47.78883,11.84693,0
-47.71812,11.91764,0
-47.71812,11.91764,0
-47.64741,11.98835,0
-47.64741,11.98835,0
-47.5767,12.05906,0
-47.5767,12.05906,0
-47.50599,12.12978,0
-47.50599,12.12978,0
-47.43528,12.20049,0
-47.43528,12.20049,0
-47.36457,12.2712,0
-47.36457,12.2712,0
-47.29386,12.34191,0
-47.29386,12.34191,0
-47.22315,12.41262,0
-47.12315,12.41262,0
-47.02316,12.41262,0
-46.92316,12.41262,0
-46.82316,12.41262,0
-46.72316,12.41262,0
-46.62316,12.41262,0
-46.52316,12.41262,0
-46.42316,12.41262,0
-46.32317,12.41262,0
-46.22317,12.41262,0
-46.12317,12.41262,0
-46.02317,12.41262,0
-45.92317,12.41262,0
-45.82317,12.41262,0
-45.72318,12.41262,0
-45.62318,12.41262,0
-45.52318,12.41262,0
-45.42318,12.41262,0
-45.32318,12.41262,0
-45.22318,12.41262,0
-45.12318,12.41262,0
-45.02319,12.41262,0
-44.92319,12.41262,0
-44.82319,12.41262,0
-44.72319,12.41262,0
-44.62319,12.41262,0
-44.52319,12.41262,0
-44.42319,12.41262,0
-44.3232,12.41262,0
-44.2232,12.41262,0
-44.1232,12.41262,0
-44.0232,12.41262,0
-43.9232,12.41262,0
-43.8232,12.41262,0
-43.72321,12.41262,0
-43.62321,12.41262,0
-43.52321,12.41262,0
-43.42321,12.41262,0
-43.32321,12.41262,0
-43.22321,12.41262,0
-43.12321,12.41262,0
-43.02322,12.41262,0
-42.92322,12.41262,0
-42.82322,12.41262,0
-42.72322,12.41262,0
-42.62322,12.41262,0
-42.52322,12.41262,0
-42.42323,12.41262,0
-42.32323,12.41262,0
-42.22323,12.41262,0
-42.12323,12.41262,0
-42.02323,12.41262,0
-41.92323,12.41262,0
-41.82323,12.41262,0
-41.72324,12.41262,0
-41.62324,12.41262,0
-41.52324,12.41262,0
-41.42324,12.41262,0
-41.32324,12.41262,0
-41.22324,12.41262,0
-41.12325,12.41262,0
-41.02325,12.41262,0
-40.92325,12.41262,0
-40.82325,12.41262,0
-40.72325,12.41262,0
-40.62325,12.41262,0
-40.52325,12.41262,0
-40.42326,12.41262,0
-40.32326,12.41262,0
-40.22326,12.41262,0
-40.12326,12.41262,0
-40.02326,12.41262,0
-39.92326,12.41262,0
-39.82327,12.41262,0
-39.72327,12.41262,0
-39.62327,12.41262,0
-39.52327,12.41262,0
-39.42327,12.41262,0
-39.32327,12.41262,0
-39.22327,12.41262,0
-39.12328,12.41262,0
-39.02328,12.41262,0
-38.92328,12.41262,0
-38.82328,12.41262,0
-38.72328,12.41262,0
-38.62328,12.41262,0
-38.52328,12.41262,0
-38.42329,12.41262,0
-38.32329,12.41262,0
-38.22329,12.41262,0
-38.12329,12.41262,0
-38.02329,12.41262,0
-37.92329,12.41262,0
-37.8233,12.41262,0
-37.7233,12.41262,0
-37.6233,12.41262,0
-37.5233,12.41262,0
-37.4233,12.41262,0
-37.3233,12.41262,0
-37.2233,12.41262,0
-37.12331,12.41262,0
-37.02331,12.41262,0
-36.92331,12.41262,0
-36.82331,12.41262,0
-36.72331,12.41262,0
-36.62331,12.41262,0
-36.52332,12.41262,0
-36.42332,12.41262,0
-36.32332,12.41262,0
-36.22332,12.41262,0
-36.22332,12.41262,0
-36.15261,12.34191,0
-36.15261,12.34191,0
-36.0819,12.2712,0
-36.0819,12.2712,0
-36.01119,12.20049,0
-36.01119,12.20049,0
-35.94048,12.12978,0
-35.94048,12.12978,0
-35.86977,12.05906,0
-35.86977,12.05906,0
-35.79906,11.98835,0
-35.79906,11.98835,0
-35.72836,11.91764,0
-35.72836,11.91764,0
-35.65765,11.84693,0
-35.65765,11.84693,0
-35.58694,11.77622,0
-35.58694,11.77622,0
-35.51623,11.70551,0
-35.51623,11.70551,0
-35.44552,11.6348,0
-35.44552,11.6348,0
-35.37481,11.56409,0
-35.27481,11.56409,0
-35.17481,11.56409,0
-35.07481,11.56409,0
-34.97482,11.56409,0
-34.87482,11.56409,0
-34.77482,11.56409,0
-34.67482,11.56409,0
-34.57482,11.56409,0
-34.47482,11.56409,0
-34.37482,11.56409,0
-34.27483,11.56409,0
-34.17483,11.56409,0
-34.07483,11.56409,0
-33.97483,11.56409,0
-33.87483,11.56409,0
-33.77483,11.56409,0
-33.67484,11.56409,0
-33.57484,11.56409,0
-33.47484,11.56409,0
-33.37484,11.56409,0
-33.27484,11.56409,0
-33.17484,11.56409,0
-33.07484,11.56409,0
-32.97485,11.56409,0
-32.87485,11.56409,0
-32.87485,11.56409,0
-32.80414,11.6348,0
-32.80414,11.6348,0
-32.73343,11.70551,0
-32.73343,11.70551,0
-32.66272,11.77622,0
-32.66272,11.77622,0
-32.59201,11.84693,0
-32.59201,11.84693,0
-32.5213,11.91764,0
-32.5213,11.91764,0
-32.45059,11.98835,0
-32.45059,11.98835,0
-32.37988,12.05906,0
-32.37988,12.05906,0
-32.30917,12.12978,0
-32.30917,12.12978,0
-32.23846,12.20049,0
-32.23846,12.20049,0
-32.16776,12.2712,0
-32.16776,12.2712,0
-32.09705,12.34191,0
-32.09705,12.34191,0
-32.02634,12.41262,0
-32.02634,12.41262,0
-31.95563,12.48333,0
-31.95563,12.48333,0
-31.88491,12.55404,0
-31.88491,12.55404,0
-31.8142,12.62475,0
-31.8142,12.62475,0
-31.74349,12.69546,0
-31.74349,12.69546,0
-31.67278,12.76618,0
-31.67278,12.76618,0
-31.60207,12.83689,0
-31.60207,12.83689,0
-31.53136,12.9076,0
-31.53136,12.9076,0
-31.46065,12.97831,0
-31.46065,12.97831,0
-31.38994,13.04902,0
-31.38994,13.04902,0
-31.31923,13.11973,0
-31.31923,13.11973,0
-31.24851,13.19044,0
-31.24851,13.19044,0
-31.1778,13.26115,0
-31.1778,13.26115,0
-31.10709,13.33186,0
-31.10709,13.33186,0
-31.03638,13.40258,0
-31.03638,13.40258,0
-30.96567,13.47329,0
-30.96567,13.47329,0
-30.89496,13.544,0
-30.89496,13.544,0
-30.82425,13.61471,0
-30.82425,13.61471,0
-30.75354,13.68542,0
-30.75354,13.68542,0
-30.68283,13.75613,0
-30.68283,13.75613,0
-30.61211,13.82684,0
-30.61211,13.82684,0
-30.5414,13.89755,0
-30.5414,13.89755,0
-30.47069,13.96826,0
-30.47069,13.96826,0
-30.39998,14.03898,0
-30.39998,14.03898,0
-30.32927,14.10969,0
-30.32927,14.10969,0
-30.25856,14.1804,0
-30.25856,14.1804,0
-30.18785,14.25111,0
-30.18785,14.25111,0
-30.11714,14.32182,0
-30.11714,14.32182,0
-30.04642,14.39253,0
-30.04642,14.39253,0
-29.97571,14.46324,0
-29.97571,14.46324,0
-29.905,14.53395,0
-29.905,14.53395,0
-29.83429,14.60466,0
-29.83429,14.60466,0
-29.76358,14.67538,0
-29.76358,14.67538,0
-29.69287,14.74609,0
-29.69287,14.74609,0
-29.62216,14.8168,0
-29.62216,14.8168,0
-29.55145,14.88751,0
-29.55145,14.88751,0
-29.48074,14.95822,0
-29.48074,14.95822,0
-29.41002,15.02893,0
-29.41002,15.02893,0
-29.33931,15.09964,0
-29.33931,15.09964,0
-29.2686,15.17035,0
-29.2686,15.27035,0
-29.2686,15.37035,0
-29.2686,15.47036,0
-29.2686,15.57036,0
-29.2686,15.67036,0
-29.2686,15.77036,0
-29.2686,15.87036,0
-29.2686,15.97036,0
-29.2686,16.07036,0
-29.2686,16.17036,0
-29.2686,16.27036,0
-29.2686,16.37036,0
-29.2686,16.47036,0
-29.2686,16.57036,0
-29.2686,16.67036,0
-29.2686,16.77036,0
-29.2686,16.87036,0
-29.2686,16.97036,0
-29.2686,17.07036,0
-29.2686,17.17036,0
-29.2686,17.27036,0
-29.2686,17.37036,0
-29.2686,17.47036,0
-29.2686,17.57036,0
-29.2686,17.67036,0
-29.2686,17.77036,0
-29.2686,17.87036,0
-29.2686,17.97036,0
-29.2686,18.07036,0
-29.1686,18.07036,0
-29.0686,18.07036,0
-28.9686,18.07036,0
-28.8686,18.07036,0
-28.7686,18.07036,0
-28.6686,18.07036,0
-28.5686,18.07036,0
-28.4686,18.07036,0
-28.3686,18.07036,0
-28.2686,18.07036,0
-28.1686,18.07036,0
-28.1686,18.07036,0
-28.09789,17.99965,0
-28.09789,17.99965,0
-28.02718,17.92894,0
-28.02718,17.92894,0
-27.95646,17.85823,0
-27.95646,17.85823,0
-27.88575,17.78752,0
-27.88575,17.78752,0
-27.81504,17.71681,0
-27.81504,17.71681,0
-27.74433,17.6461,0
-27.74433,17.6461,0
-27.67362,17.57539,0
-27.67362,17.57539,0
-27.60291,17.50467,0
-27.60291,17.50467,0
-27.5322,17.43396,0
-27.5322,17.43396,0
-27.46149,17.36325,0
-27.46149,17.36325,0
-27.39078,17.29254,0
-27.39078,17.29254,0
-27.32006,17.22183,0
-27.32006,17.22183,0
-27.24935,17.15112,0
-27.24935,17.15112,0
-27.17864,17.08041,0
-27.17864,17.08041,0
-27.10793,17.0097,0
-27.10793,17.0097,0
-27.03722,16.93899,0
-27.03722,16.93899,0
-26.96651,16.86827,0
-26.96651,16.86827,0
-26.8958,16.79756,0
-26.8958,16.79756,0
-26.82509,16.72685,0
-26.82509,16.72685,0
-26.75438,16.65614,0
-26.75438,16.65614,0
-26.68366,16.58543,0
-26.68366,16.58543,0
-26.61295,16.51472,0
-26.61295,16.51472,0
-26.54224,16.44401,0
-26.54224,16.44401,0
-26.47153,16.3733,0
-26.47153,16.3733,0
-26.40082,16.30259,0
-26.40082,16.30259,0
-26.33011,16.23187,0
-26.33011,16.23187,0
-26.2594,16.16116,0
-26.2594,16.16116,0
-26.18869,16.09045,0
-26.18869,16.09045,0
-26.11798,16.01974,0
-26.11798,16.01974,0
-26.04726,15.94903,0
-26.04726,15.94903,0
-25.97655,15.87832,0
-25.97655,15.87832,0
-25.90584,15.80761,0
-25.90584,15.80761,0
-25.83513,15.7369,0
-25.83513,15.6369,0
-25.83513,15.5369,0
-25.83513,15.4369,0
-25.83513,15.33689,0
-25.83513,15.23689,0
-25.83513,15.13689,0
-25.83513,15.03689,0
-25.83513,14.93689,0
-25.83513,14.83689,0
-25.83513,14.73689,0
-25.83513,14.63689,0
-25.83513,14.53689,0
-25.83513,14.43689,0
-25.83513,14.33689,0
-25.83513,14.23689,0
-25.83513,14.13689,0
-25.83513,14.03689,0
-25.83513,13.93689,0
-25.83513,13.83689,0
-25.83513,13.73689,0
-25.83513,13.63689,0
-25.83513,13.53689,0
-25.83513,13.43689,0
-25.83513,13.33689,0
-25.83513,13.23689,0
-25.83513,13.13689,0
-25.83513,13.03689,0
-25.83513,12.93689,0
-25.83513,12.83689,0
-25.83513,12.73689,0
-25.83513,12.63688,0
-25.83513,12.53688,0
-25.83513,12.43688,0
-25.83513,12.33688,0
-25.83513,12.23688,0
-25.83513,12.13688,0
-25.83513,12.03688,0
-25.83513,11.93688,0
-25.83513,11.83688,0
-25.83513,11.73688,0
-25.83513,11.63688,0
-25.83513,11.53688,0
-25.83513,11.43688,0
-25.83513,11.33688,0
-25.83513,11.23688,0
-25.83513,11.13688,0
-25.83513,11.03688,0
-25.83513,10.93688,0
-25.83513,10.83688,0
-25.83513,10.73688,0
-25.83513,10.63688,0
-25.83513,10.53688,0
-25.83513,10.43688,0
-25.83513,10.33688,0
-25.83513,10.23688,0
-25.83513,10.13688,0
-25.83513,10.03687,0
-25.83513,9.936874,0
-25.83513,9.936874,0
-25.76442,9.866163,0
